,SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
72,73,Binance Coin,BNB,2017-10-06 23:59:59,1.7136,1.5342,1.6773,1.5799,6076260.0,157991000.0
73,74,Binance Coin,BNB,2017-10-07 23:59:59,1.6053,1.5006,1.6053,1.5842,5578780.0,158425000.0
74,75,Binance Coin,BNB,2017-10-08 23:59:59,1.6041,1.2172,1.5762,1.2172,4515300.0,121723000.0
75,76,Binance Coin,BNB,2017-10-09 23:59:59,1.5774,1.2077,1.2077,1.4038,9667100.0,140378000.0
76,77,Binance Coin,BNB,2017-10-10 23:59:59,1.4691,1.3429,1.4311,1.3934,6912770.0,139336000.0
77,78,Binance Coin,BNB,2017-10-11 23:59:59,1.4562,1.378,1.3994,1.4337,6123140.0,143373000.0
78,79,Binance Coin,BNB,2017-10-12 23:59:59,1.4402,1.2826,1.43,1.3438,5275850.0,134376000.0
79,80,Binance Coin,BNB,2017-10-13 23:59:59,1.5117,1.1835,1.3365,1.4355,5705760.0,143548000.0
80,81,Binance Coin,BNB,2017-10-14 23:59:59,1.5382,1.407,1.4693,1.5382,3355060.0,153819000.0
81,82,Binance Coin,BNB,2017-10-15 23:59:59,1.6794,1.4078,1.4951,1.5584,5987930.0,155844000.0
82,83,Binance Coin,BNB,2017-10-16 23:59:59,1.5999,1.3907,1.556,1.4407,2960330.0,144070000.0
83,84,Binance Coin,BNB,2017-10-17 23:59:59,1.4735,1.356,1.4377,1.39,1744390.0,138995000.0
84,85,Binance Coin,BNB,2017-10-18 23:59:59,1.4209,1.2084,1.3935,1.3276,2311140.0,132756000.0
85,86,Binance Coin,BNB,2017-10-19 23:59:59,1.3536,1.2492,1.3287,1.2846,1791220.0,128461000.0
86,87,Binance Coin,BNB,2017-10-20 23:59:59,1.3728,1.2193,1.2833,1.2419,1703230.0,122967466.9
87,88,Binance Coin,BNB,2017-10-21 23:59:59,1.2694,1.1703,1.2373,1.2541,1331640.0,124168506.7
88,89,Binance Coin,BNB,2017-10-22 23:59:59,1.2995,1.1835,1.2553,1.2138,1631220.0,120180222.8
89,90,Binance Coin,BNB,2017-10-23 23:59:59,1.2781,1.0961,1.2314,1.1837,2355560.0,117205842.2
90,91,Binance Coin,BNB,2017-10-24 23:59:59,1.3791,1.1363,1.1769,1.2484,4833390.0,123612048.0
91,92,Binance Coin,BNB,2017-10-25 23:59:59,1.2693,1.1715,1.2434,1.2528,2288360.0,124042758.9
92,93,Binance Coin,BNB,2017-10-26 23:59:59,1.261,1.0982,1.261,1.2086,2400010.0,119668320.4
93,94,Binance Coin,BNB,2017-10-27 23:59:59,1.2173,1.1071,1.2088,1.1742,2067650.0,116260258.5
94,95,Binance Coin,BNB,2017-10-28 23:59:59,1.2043,1.1398,1.1809,1.1526,1495260.0,114120566.0
95,96,Binance Coin,BNB,2017-10-29 23:59:59,1.2607,1.1588,1.1784,1.2412,1969690.0,122899147.2
96,97,Binance Coin,BNB,2017-10-30 23:59:59,1.3586,1.2035,1.2334,1.3123,2437230.0,129933101.8
97,98,Binance Coin,BNB,2017-10-31 23:59:59,1.4104,1.2711,1.336,1.3129,3397150.0,129994490.5
98,99,Binance Coin,BNB,2017-11-01 23:59:59,1.3352,1.2181,1.3352,1.2615,2118920.0,124910121.6
99,100,Binance Coin,BNB,2017-11-02 23:59:59,1.3724,1.1956,1.2602,1.2996,3550520.0,128681564.8
100,101,Binance Coin,BNB,2017-11-03 23:59:59,1.4804,1.2946,1.2946,1.4592,3201070.0,144483209.1
101,102,Binance Coin,BNB,2017-11-04 23:59:59,1.6999,1.3989,1.456,1.6372,4685320.0,162105720.8
102,103,Binance Coin,BNB,2017-11-05 23:59:59,1.6372,1.4552,1.6372,1.5217,2681150.0,150665643.2
103,104,Binance Coin,BNB,2017-11-06 23:59:59,1.665,1.4807,1.5288,1.5698,5042750.0,155431187.1
104,105,Binance Coin,BNB,2017-11-07 23:59:59,1.8182,1.5512,1.5691,1.8064,9469500.0,178862850.2
105,106,Binance Coin,BNB,2017-11-08 23:59:59,2.0552,1.7775,1.7991,2.031,18796200.0,201099414.3
106,107,Binance Coin,BNB,2017-11-09 23:59:59,2.1742,1.8939,2.0531,1.9908,19192200.0,197114100.8
107,108,Binance Coin,BNB,2017-11-10 23:59:59,2.0695,1.6448,2.0077,1.7968,11155000.0,177912315.8
108,109,Binance Coin,BNB,2017-11-11 23:59:59,1.9178,1.6143,1.7863,1.6705,8178150.0,165399916.6
109,110,Binance Coin,BNB,2017-11-12 23:59:59,1.6728,1.4626,1.6689,1.5197,15298700.0,150470585.7
110,111,Binance Coin,BNB,2017-11-13 23:59:59,1.735,1.5176,1.526,1.6866,12238800.0,166998992.7
111,112,Binance Coin,BNB,2017-11-14 23:59:59,1.7354,1.5683,1.6893,1.5926,7829600.0,157687716.1
112,113,Binance Coin,BNB,2017-11-15 23:59:59,1.625,1.4955,1.5878,1.5304,7615500.0,151535976.3
113,114,Binance Coin,BNB,2017-11-16 23:59:59,1.6822,1.5369,1.5562,1.5779,8928640.0,156236170.9
114,115,Binance Coin,BNB,2017-11-17 23:59:59,1.5827,1.4953,1.58,1.5104,8508840.0,149546785.0
115,116,Binance Coin,BNB,2017-11-18 23:59:59,1.6768,1.4982,1.5114,1.6743,32167300.0,165782110.6
116,117,Binance Coin,BNB,2017-11-19 23:59:59,1.7012,1.5678,1.6734,1.6138,38081700.0,159785822.8
117,118,Binance Coin,BNB,2017-11-20 23:59:59,1.6607,1.5556,1.6256,1.6244,12994500.0,160843292.3
118,119,Binance Coin,BNB,2017-11-21 23:59:59,1.6597,1.5498,1.6582,1.5741,5440790.0,155853976.8
119,120,Binance Coin,BNB,2017-11-22 23:59:59,1.6214,1.5582,1.5905,1.6118,7177000.0,159585814.5
120,121,Binance Coin,BNB,2017-11-23 23:59:59,1.6167,1.5376,1.6106,1.5487,8392640.0,153342981.8
121,122,Binance Coin,BNB,2017-11-24 23:59:59,1.8202,1.5556,1.5695,1.7177,12155400.0,170077337.9
122,123,Binance Coin,BNB,2017-11-25 23:59:59,1.9576,1.694,1.717,1.8739,12839900.0,185539364.2
123,124,Binance Coin,BNB,2017-11-26 23:59:59,1.9353,1.8267,1.8947,1.8531,9056850.0,183485813.8
124,125,Binance Coin,BNB,2017-11-27 23:59:59,1.9473,1.7896,1.8708,1.943,22826600.0,192382221.7
125,126,Binance Coin,BNB,2017-11-28 23:59:59,1.9589,1.868,1.9589,1.9171,36377700.0,189820729.5
126,127,Binance Coin,BNB,2017-11-29 23:59:59,2.0516,1.6832,1.9243,1.7515,43765500.0,173425991.4
127,128,Binance Coin,BNB,2017-11-30 23:59:59,2.0529,1.7614,1.7614,1.997,31559500.0,197727987.6
128,129,Binance Coin,BNB,2017-12-01 23:59:59,2.137,1.923,1.997,2.0702,28867200.0,204981753.2
129,130,Binance Coin,BNB,2017-12-02 23:59:59,2.1157,1.9969,2.0771,2.0842,24332700.0,206361018.2
130,131,Binance Coin,BNB,2017-12-03 23:59:59,2.3812,2.0542,2.0854,2.2273,35163500.0,220528931.5
131,132,Binance Coin,BNB,2017-12-04 23:59:59,2.577,2.2581,2.2581,2.4917,41226200.0,246711203.5
132,133,Binance Coin,BNB,2017-12-05 23:59:59,2.7318,2.5018,2.5018,2.5953,49190000.0,256971034.2
133,134,Binance Coin,BNB,2017-12-06 23:59:59,2.7788,2.3459,2.5804,2.5877,41731500.0,256217537.7
134,135,Binance Coin,BNB,2017-12-07 23:59:59,2.9144,2.4894,2.5494,2.7799,28297900.0,275253969.3
135,136,Binance Coin,BNB,2017-12-08 23:59:59,2.869,2.2596,2.7661,2.8307,38648500.0,280275959.4
136,137,Binance Coin,BNB,2017-12-09 23:59:59,2.8673,2.3303,2.826,2.6104,27217000.0,258469116.0
137,138,Binance Coin,BNB,2017-12-10 23:59:59,2.6954,2.2117,2.6613,2.4834,19258500.0,245888397.2
138,139,Binance Coin,BNB,2017-12-11 23:59:59,2.8245,2.5034,2.513,2.7067,19427000.0,267996243.1
139,140,Binance Coin,BNB,2017-12-12 23:59:59,2.7783,2.6134,2.7264,2.6848,24523200.0,265827836.5
140,141,Binance Coin,BNB,2017-12-13 23:59:59,2.8751,2.5714,2.6871,2.7781,28429500.0,275070793.4
141,142,Binance Coin,BNB,2017-12-14 23:59:59,3.1587,2.7727,2.7734,3.1587,40335300.0,312759482.4
142,143,Binance Coin,BNB,2017-12-15 23:59:59,4.4113,3.1428,3.1567,3.9962,52745900.0,395674796.1
143,144,Binance Coin,BNB,2017-12-16 23:59:59,4.7254,3.9184,4.1685,4.6646,54002400.0,461865655.1
144,145,Binance Coin,BNB,2017-12-17 23:59:59,6.7504,4.6693,4.6693,5.7567,98159600.0,569995874.1
145,146,Binance Coin,BNB,2017-12-18 23:59:59,6.2213,5.281,5.7924,5.6158,66623700.0,556047771.9
146,147,Binance Coin,BNB,2017-12-19 23:59:59,6.5453,5.5798,5.647,5.7923,66695200.0,573521762.6
147,148,Binance Coin,BNB,2017-12-20 23:59:59,5.7886,4.9332,5.7886,5.1762,47866900.0,512517256.9
148,149,Binance Coin,BNB,2017-12-21 23:59:59,5.6982,4.8141,5.1849,5.18,46905500.0,512893510.1
149,150,Binance Coin,BNB,2017-12-22 23:59:59,5.2127,3.5133,5.2055,4.3362,36672600.0,429339556.1
150,151,Binance Coin,BNB,2017-12-23 23:59:59,5.1345,4.3076,4.395,4.8393,32930300.0,479154489.6
151,152,Binance Coin,BNB,2017-12-24 23:59:59,5.2857,4.1986,4.7418,5.2857,43676900.0,523356319.5
152,153,Binance Coin,BNB,2017-12-25 23:59:59,6.9552,5.2505,5.3086,6.56,66374400.0,649532830.1
153,154,Binance Coin,BNB,2017-12-26 23:59:59,10.6221,6.4964,6.5593,9.0294,167812992.0,894038991.9
154,155,Binance Coin,BNB,2017-12-27 23:59:59,11.3022,8.4866,9.2543,10.107,167808000.0,1000734498.0
155,156,Binance Coin,BNB,2017-12-28 23:59:59,10.1964,8.1493,10.1263,9.3214,109298000.0,922950089.7
156,157,Binance Coin,BNB,2017-12-29 23:59:59,9.5349,8.5368,9.3186,8.8076,70849400.0,872075706.4
157,158,Binance Coin,BNB,2017-12-30 23:59:59,8.7611,7.1879,8.7138,7.841,72933904.0,776369764.1
158,159,Binance Coin,BNB,2017-12-31 23:59:59,8.8391,7.709,7.7633,8.6356,74927904.0,855043318.1
159,160,Binance Coin,BNB,2018-01-01 23:59:59,8.7006,7.9592,8.6295,8.4146,66422800.0,833164194.5
160,161,Binance Coin,BNB,2018-01-02 23:59:59,9.1226,8.2172,8.4577,8.8378,104789000.0,875062958.8
161,162,Binance Coin,BNB,2018-01-03 23:59:59,9.5808,8.5292,8.7701,9.5359,108852000.0,944185622.3
162,163,Binance Coin,BNB,2018-01-04 23:59:59,9.5385,8.8541,9.4458,9.214,158819008.0,912314005.9
163,164,Binance Coin,BNB,2018-01-05 23:59:59,16.7177,9.0947,9.1457,14.9172,341504992.0,1477011641.0
164,165,Binance Coin,BNB,2018-01-06 23:59:59,23.5082,14.8212,14.8689,22.7598,637020992.0,2253538837.0
165,166,Binance Coin,BNB,2018-01-07 23:59:59,22.7691,18.2425,22.7691,18.6568,258050000.0,1847284395.0
166,167,Binance Coin,BNB,2018-01-08 23:59:59,19.2167,15.3471,18.6465,18.2609,296617984.0,1808084753.0
167,168,Binance Coin,BNB,2018-01-09 23:59:59,20.3203,16.8014,18.174,17.4118,194750000.0,1724011965.0
168,169,Binance Coin,BNB,2018-01-10 23:59:59,17.7079,15.1708,17.7079,17.3908,146582000.0,1721932671.0
169,170,Binance Coin,BNB,2018-01-11 23:59:59,23.1525,15.2863,17.5666,21.0427,389228000.0,2083521898.0
170,171,Binance Coin,BNB,2018-01-12 23:59:59,24.9121,19.9304,21.4758,22.3163,387537984.0,2209626128.0
171,172,Binance Coin,BNB,2018-01-13 23:59:59,23.6669,21.3734,22.3453,22.1744,181676000.0,2195576042.0
172,173,Binance Coin,BNB,2018-01-14 23:59:59,22.2535,19.138,22.2535,20.7773,129239000.0,2057243582.0
173,174,Binance Coin,BNB,2018-01-15 23:59:59,23.6048,19.3309,20.8004,19.5647,244154000.0,1937179206.0
174,175,Binance Coin,BNB,2018-01-16 23:59:59,19.634,10.435,19.634,13.8919,399951008.0,1375492587.0
175,176,Binance Coin,BNB,2018-01-17 23:59:59,15.5378,9.6553,13.623,14.2032,299411008.0,1406315645.0
176,177,Binance Coin,BNB,2018-01-18 23:59:59,15.9596,13.5127,14.2506,14.2804,204899008.0,1413959526.0
177,178,Binance Coin,BNB,2018-01-19 23:59:59,15.6351,13.989,14.3106,14.9406,139882000.0,1479328568.0
178,179,Binance Coin,BNB,2018-01-20 23:59:59,16.6524,15.0342,15.0342,16.1903,156744992.0,1603066364.0
179,180,Binance Coin,BNB,2018-01-21 23:59:59,16.2489,13.3591,16.2489,14.0683,141562000.0,1392958656.0
180,181,Binance Coin,BNB,2018-01-22 23:59:59,14.4503,11.9146,14.1987,13.0146,138026000.0,1288627604.0
181,182,Binance Coin,BNB,2018-01-23 23:59:59,13.9627,11.785,13.0015,13.0935,91706200.0,1296439809.0
182,183,Binance Coin,BNB,2018-01-24 23:59:59,14.1906,12.7892,13.1906,13.6287,105736000.0,1349432102.0
183,184,Binance Coin,BNB,2018-01-25 23:59:59,14.1374,13.065,13.7605,13.2284,105648000.0,1309796798.0
184,185,Binance Coin,BNB,2018-01-26 23:59:59,13.5905,12.2947,13.2109,13.2182,113429000.0,1308786855.0
185,186,Binance Coin,BNB,2018-01-27 23:59:59,13.4414,12.8942,13.2332,13.253,84009400.0,1312232542.0
186,187,Binance Coin,BNB,2018-01-28 23:59:59,13.8125,13.2038,13.3017,13.5402,93871104.0,1340669363.0
187,188,Binance Coin,BNB,2018-01-29 23:59:59,13.6727,12.677,13.5454,12.7645,71294304.0,1263864203.0
188,189,Binance Coin,BNB,2018-01-30 23:59:59,12.7736,11.0571,12.7736,11.2507,59389600.0,1113976810.0
189,190,Binance Coin,BNB,2018-01-31 23:59:59,11.4132,10.5684,11.2683,11.145,50435000.0,1103511030.0
190,191,Binance Coin,BNB,2018-02-01 23:59:59,11.3944,8.7074,11.1783,9.5158,82984200.0,942201381.8
191,192,Binance Coin,BNB,2018-02-02 23:59:59,10.4585,7.2181,9.408,9.6523,91468200.0,955711842.1
192,193,Binance Coin,BNB,2018-02-03 23:59:59,10.2724,8.6117,9.6967,9.7497,56556200.0,965354815.5
193,194,Binance Coin,BNB,2018-02-04 23:59:59,9.7456,8.1027,9.7456,8.4586,49990000.0,837523781.0
194,195,Binance Coin,BNB,2018-02-05 23:59:59,8.5517,6.1296,8.4275,6.705,55276900.0,663891840.4
195,196,Binance Coin,BNB,2018-02-06 23:59:59,8.5555,5.5901,6.8063,8.2888,97189904.0,820712193.9
196,197,Binance Coin,BNB,2018-02-07 23:59:59,9.225,7.351,8.3153,8.095,77970304.0,801519320.1
197,198,Binance Coin,BNB,2018-02-08 23:59:59,8.7212,8.0937,8.0937,8.5955,82496000.0,851074837.0
198,199,Binance Coin,BNB,2018-02-09 23:59:59,9.8893,8.3432,8.6067,9.7305,9284.1904,963451766.4
199,200,Binance Coin,BNB,2018-02-10 23:59:59,10.3632,8.8485,9.7327,9.256,80123200.0,916470613.6
200,201,Binance Coin,BNB,2018-02-11 23:59:59,9.3455,8.1445,9.2009,8.7049,68554600.0,861907958.7
201,202,Binance Coin,BNB,2018-02-12 23:59:59,9.4038,8.7114,8.7114,9.3225,50792600.0,923055044.6
202,203,Binance Coin,BNB,2018-02-13 23:59:59,9.3479,8.7734,9.3177,8.9868,41593400.0,889817034.9
203,204,Binance Coin,BNB,2018-02-14 23:59:59,10.6498,8.9902,9.0159,10.4006,68781600.0,1029805008.0
204,205,Binance Coin,BNB,2018-02-15 23:59:59,11.2839,10.1012,10.3907,10.9311,108962000.0,1082331935.0
205,206,Binance Coin,BNB,2018-02-16 23:59:59,11.2016,10.4295,10.9149,11.2016,71131800.0,1109115222.0
206,207,Binance Coin,BNB,2018-02-17 23:59:59,11.8707,10.9528,11.0765,11.6893,76093504.0,1157404350.0
207,208,Binance Coin,BNB,2018-02-18 23:59:59,11.7003,10.6801,11.6926,10.7024,62044700.0,1059687434.0
208,209,Binance Coin,BNB,2018-02-19 23:59:59,11.1949,10.6515,10.6668,11.0757,54898800.0,1096649360.0
209,210,Binance Coin,BNB,2018-02-20 23:59:59,11.1927,9.7934,11.0913,9.9045,66512400.0,980685153.1
210,211,Binance Coin,BNB,2018-02-21 23:59:59,10.1942,9.1473,9.8777,9.3808,55087600.0,928829541.1
211,212,Binance Coin,BNB,2018-02-22 23:59:59,9.8088,8.713,9.4047,8.904,47216100.0,881623626.4
212,213,Binance Coin,BNB,2018-02-23 23:59:59,9.733,8.6606,8.8734,9.6921,53626800.0,959654579.5
213,214,Binance Coin,BNB,2018-02-24 23:59:59,9.8354,8.778,9.6875,9.1419,48709200.0,905177076.7
214,215,Binance Coin,BNB,2018-02-25 23:59:59,9.4944,8.9426,9.1532,9.3466,43814500.0,925444252.4
215,216,Binance Coin,BNB,2018-02-26 23:59:59,10.065,9.1301,9.3693,9.9023,53540300.0,980468312.5
216,217,Binance Coin,BNB,2018-02-27 23:59:59,11.0962,9.8186,9.9655,10.6599,97184400.0,1055479339.0
217,218,Binance Coin,BNB,2018-02-28 23:59:59,11.1828,10.3926,10.6949,10.4382,69036400.0,1033527935.0
218,219,Binance Coin,BNB,2018-03-01 23:59:59,10.6714,10.3296,10.4482,10.5097,72474200.0,1040607436.0
219,220,Binance Coin,BNB,2018-03-02 23:59:59,10.5404,10.142,10.4569,10.2248,46449100.0,1012398347.0
220,221,Binance Coin,BNB,2018-03-03 23:59:59,10.4455,10.1251,10.2857,10.2179,40001900.0,1011715151.0
221,222,Binance Coin,BNB,2018-03-04 23:59:59,10.3898,9.9012,10.2072,10.3481,37886900.0,1024606773.0
222,223,Binance Coin,BNB,2018-03-05 23:59:59,10.4355,10.101,10.4038,10.1105,38605100.0,1001081047.0
223,224,Binance Coin,BNB,2018-03-06 23:59:59,10.1548,9.1513,10.1548,9.3844,38182600.0,929185001.3
224,225,Binance Coin,BNB,2018-03-07 23:59:59,10.1268,8.2369,9.3953,9.0349,79740800.0,894579608.3
225,226,Binance Coin,BNB,2018-03-08 23:59:59,9.1375,8.1184,9.0357,8.3104,48535100.0,822849906.2
226,227,Binance Coin,BNB,2018-03-09 23:59:59,8.3324,7.1742,8.2614,8.3131,46893300.0,823110313.0
227,228,Binance Coin,BNB,2018-03-10 23:59:59,8.3545,7.6335,8.2671,7.6717,41645000.0,759601743.2
228,229,Binance Coin,BNB,2018-03-11 23:59:59,8.4194,7.3808,7.6487,8.2724,45451700.0,819081433.3
229,230,Binance Coin,BNB,2018-03-12 23:59:59,8.5476,7.7437,8.2991,8.0393,51188100.0,796000279.8
230,231,Binance Coin,BNB,2018-03-13 23:59:59,11.0016,7.9024,7.999,10.1152,216111008.0,1001546413.0
231,232,Binance Coin,BNB,2018-03-14 23:59:59,10.6719,8.5508,10.13,8.9592,124112000.0,887087218.9
232,233,Binance Coin,BNB,2018-03-15 23:59:59,9.4013,8.4195,8.9446,9.0991,104531000.0,900936307.1
233,234,Binance Coin,BNB,2018-03-16 23:59:59,9.3926,8.6396,9.1325,9.1113,97626000.0,902148238.5
234,235,Binance Coin,BNB,2018-03-17 23:59:59,9.5024,8.665,9.199,8.9877,94679904.0,889912088.4
235,236,Binance Coin,BNB,2018-03-18 23:59:59,8.9629,7.8585,8.9574,8.9518,94840304.0,886358475.9
236,237,Binance Coin,BNB,2018-03-19 23:59:59,9.2614,8.4961,9.09,8.9927,97938896.0,890407158.4
237,238,Binance Coin,BNB,2018-03-20 23:59:59,9.2414,8.6553,8.9872,9.1609,96919504.0,907060323.0
238,239,Binance Coin,BNB,2018-03-21 23:59:59,10.2933,9.0808,9.1665,9.982,131761000.0,988357748.0
239,240,Binance Coin,BNB,2018-03-22 23:59:59,10.9059,9.5725,10.0285,10.0663,112305000.0,996704628.2
240,241,Binance Coin,BNB,2018-03-23 23:59:59,11.9768,9.5354,10.0498,11.7376,157246000.0,1162186726.0
241,242,Binance Coin,BNB,2018-03-24 23:59:59,14.8387,11.6027,11.7061,13.0891,255358000.0,1296004147.0
242,243,Binance Coin,BNB,2018-03-25 23:59:59,14.2326,12.5686,13.1352,12.7831,189518000.0,1265705863.0
243,244,Binance Coin,BNB,2018-03-26 23:59:59,12.9135,10.9571,12.9135,12.0614,132353000.0,1194247460.0
244,245,Binance Coin,BNB,2018-03-27 23:59:59,12.2337,10.8771,12.1189,11.5083,102579000.0,1139482816.0
245,246,Binance Coin,BNB,2018-03-28 23:59:59,12.246,11.3898,11.5192,11.6404,92931200.0,1152562566.0
246,247,Binance Coin,BNB,2018-03-29 23:59:59,11.7291,10.1727,11.6961,10.1961,81352096.0,1009556645.0
247,248,Binance Coin,BNB,2018-03-30 23:59:59,10.7481,9.7443,10.1692,10.3504,75551600.0,1024834506.0
248,249,Binance Coin,BNB,2018-03-31 23:59:59,11.39,10.2868,10.3929,11.0559,89256304.0,1094688883.0
249,250,Binance Coin,BNB,2018-04-01 23:59:59,11.2971,10.3783,11.1519,11.0662,87918096.0,1286574163.0
250,251,Binance Coin,BNB,2018-04-02 23:59:59,12.6488,11.0152,11.0651,12.6207,116071000.0,1467302827.0
251,252,Binance Coin,BNB,2018-04-03 23:59:59,13.9532,12.3336,12.6446,13.3607,141287008.0,1553336414.0
252,253,Binance Coin,BNB,2018-04-04 23:59:59,13.4408,12.0019,13.2926,12.1904,119600000.0,1417275459.0
253,254,Binance Coin,BNB,2018-04-05 23:59:59,12.6235,12.136,12.1985,12.4536,103864000.0,1447875513.0
254,255,Binance Coin,BNB,2018-04-06 23:59:59,12.6431,12.0389,12.4927,12.2584,81989696.0,1425181248.0
255,256,Binance Coin,BNB,2018-04-07 23:59:59,12.6306,12.2668,12.2668,12.4557,87924896.0,1448119662.0
256,257,Binance Coin,BNB,2018-04-08 23:59:59,12.5125,12.1159,12.5125,12.1176,79045000.0,1408811614.0
257,258,Binance Coin,BNB,2018-04-09 23:59:59,12.5545,11.6104,12.1208,11.8683,80643696.0,1379827596.0
258,259,Binance Coin,BNB,2018-04-10 23:59:59,12.4015,11.8491,11.9055,12.0362,87608200.0,1399347919.0
259,260,Binance Coin,BNB,2018-04-11 23:59:59,12.2309,11.7789,12.0416,12.2309,92759696.0,1421984054.0
260,261,Binance Coin,BNB,2018-04-12 23:59:59,12.9525,11.9088,12.4234,12.9525,133239000.0,1505878427.0
261,262,Binance Coin,BNB,2018-04-13 23:59:59,13.7621,12.7534,13.1525,13.5368,148215008.0,1573810083.0
262,263,Binance Coin,BNB,2018-04-14 23:59:59,13.8401,12.99,13.4547,13.2444,94980800.0,1539815189.0
263,264,Binance Coin,BNB,2018-04-15 23:59:59,13.5801,12.9225,13.2978,13.0588,115373000.0,1489242399.0
264,265,Binance Coin,BNB,2018-04-16 23:59:59,13.0557,12.0845,13.0473,12.21,75965504.0,1392444152.0
265,266,Binance Coin,BNB,2018-04-17 23:59:59,12.4589,11.6739,12.2264,11.7694,77537400.0,1342197560.0
266,267,Binance Coin,BNB,2018-04-18 23:59:59,12.3947,11.5253,11.7939,12.2757,90015104.0,1399936665.0
267,268,Binance Coin,BNB,2018-04-19 23:59:59,12.4339,12.0404,12.2629,12.3526,78661696.0,1408706440.0
268,269,Binance Coin,BNB,2018-04-20 23:59:59,12.718,11.9293,12.353,12.5752,86036096.0,1434092031.0
269,270,Binance Coin,BNB,2018-04-21 23:59:59,13.6732,12.4373,12.5694,13.3784,141582000.0,1525689996.0
270,271,Binance Coin,BNB,2018-04-22 23:59:59,13.3543,12.862,13.3543,12.8759,84873000.0,1468384247.0
271,272,Binance Coin,BNB,2018-04-23 23:59:59,13.8252,12.8455,12.8777,13.6253,132041000.0,1553846790.0
272,273,Binance Coin,BNB,2018-04-24 23:59:59,15.6246,13.6482,13.6482,15.266,165599008.0,1740954335.0
273,274,Binance Coin,BNB,2018-04-25 23:59:59,15.9259,13.0464,15.212,13.2909,144820992.0,1515711383.0
274,275,Binance Coin,BNB,2018-04-26 23:59:59,14.7088,13.2471,13.3472,14.6536,127788000.0,1671115449.0
275,276,Binance Coin,BNB,2018-04-27 23:59:59,14.7717,14.1838,14.6469,14.3291,101995000.0,1634109050.0
276,277,Binance Coin,BNB,2018-04-28 23:59:59,15.3286,14.2255,14.2831,15.2001,122360000.0,1733439014.0
277,278,Binance Coin,BNB,2018-04-29 23:59:59,15.3975,14.5557,15.1642,15.0562,105495000.0,1717028472.0
278,279,Binance Coin,BNB,2018-04-30 23:59:59,15.1567,14.1093,15.0627,14.3121,83765800.0,1632170348.0
279,280,Binance Coin,BNB,2018-05-01 23:59:59,14.3146,13.6148,14.3146,14.1643,75433904.0,1615315046.0
280,281,Binance Coin,BNB,2018-05-02 23:59:59,14.4092,13.9404,14.1702,14.4092,80730304.0,1643243757.0
281,282,Binance Coin,BNB,2018-05-03 23:59:59,14.7787,14.2114,14.4416,14.6526,104726000.0,1671001407.0
282,283,Binance Coin,BNB,2018-05-04 23:59:59,14.6846,14.2445,14.628,14.3295,79940496.0,1634154667.0
283,284,Binance Coin,BNB,2018-05-05 23:59:59,14.5032,14.2119,14.3193,14.3687,71502096.0,1638625085.0
284,285,Binance Coin,BNB,2018-05-06 23:59:59,14.7992,13.6763,14.3623,13.9426,74731600.0,1590032091.0
285,286,Binance Coin,BNB,2018-05-07 23:59:59,13.97,12.9945,13.939,13.7025,59800200.0,1562650778.0
286,287,Binance Coin,BNB,2018-05-08 23:59:59,13.9228,13.1482,13.7046,13.529,57865500.0,1542864614.0
287,288,Binance Coin,BNB,2018-05-09 23:59:59,14.8129,13.0799,13.5245,14.6602,99046304.0,1671868121.0
288,289,Binance Coin,BNB,2018-05-10 23:59:59,15.0456,13.8184,14.675,13.8184,68250000.0,1575868163.0
289,290,Binance Coin,BNB,2018-05-11 23:59:59,14.0941,12.5895,13.8805,12.9939,57027500.0,1481841120.0
290,291,Binance Coin,BNB,2018-05-12 23:59:59,13.1472,12.2539,12.9727,12.9439,44001000.0,1476139055.0
291,292,Binance Coin,BNB,2018-05-13 23:59:59,13.554,12.743,13.008,13.1187,70816496.0,1496073473.0
292,293,Binance Coin,BNB,2018-05-14 23:59:59,13.1653,12.3564,13.1583,12.8707,49317700.0,1467791233.0
293,294,Binance Coin,BNB,2018-05-15 23:59:59,13.2723,12.5144,12.8539,12.5678,45696200.0,1433248126.0
294,295,Binance Coin,BNB,2018-05-16 23:59:59,12.5674,11.9511,12.5581,12.2605,35233200.0,1398203237.0
295,296,Binance Coin,BNB,2018-05-17 23:59:59,12.971,12.2736,12.3156,12.465,54251500.0,1421524681.0
296,297,Binance Coin,BNB,2018-05-18 23:59:59,16.2205,12.0531,12.3614,15.1354,243260992.0,1726060542.0
297,298,Binance Coin,BNB,2018-05-19 23:59:59,15.621,13.9932,15.1346,14.2457,138320992.0,1624598007.0
298,299,Binance Coin,BNB,2018-05-20 23:59:59,14.3689,13.6853,14.3502,14.1178,95390200.0,1610012126.0
299,300,Binance Coin,BNB,2018-05-21 23:59:59,14.7879,13.8167,14.1254,14.7223,97367296.0,1678950085.0
300,301,Binance Coin,BNB,2018-05-22 23:59:59,14.8351,13.7492,14.5709,13.9255,86545104.0,1588081985.0
301,302,Binance Coin,BNB,2018-05-23 23:59:59,13.9252,12.3343,13.8529,12.6262,68215200.0,1439908137.0
302,303,Binance Coin,BNB,2018-05-24 23:59:59,13.1909,12.2015,12.61,13.0003,54410900.0,1482570984.0
303,304,Binance Coin,BNB,2018-05-25 23:59:59,13.3706,12.6353,13.0326,13.008,49173800.0,1483449102.0
